CATEGORY,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,SAMPLES,CURRENT_A,VOLTAGE_V,GAS_BAR,ROBOT_SPEED_CPM,DIRECTORY,SUBDIRS,SPLIT
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0054-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,19.0,4.0,30,good_weld_20_11-20-22_plane_plate,good_weld_20_11-20-22_plane_plate/11-20-22-0268-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0328-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0285-00,TRAIN
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0042-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0029-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0008-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0096-00,TRAIN
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0019-00,TRAIN
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0002-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_24_12-13-22_butt,good_weld_24_12-13-22_butt/12-13-22-0354-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_4_09-26-22_plane_plate,good_weld_4_09-26-22_plane_plate/09-26-22-0030-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_15_10-21-22_Plane_Plate,good_weld_15_10-21-22_Plane_Plate/10-21-22-0164-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-29-22-0041-00,TRAIN
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0304-00,TRAIN
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0009-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_25_12-13-22_butt,good_weld_25_12-13-22_butt/12-13-22-0377-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0047-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0321-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0065-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0260-00,TRAIN
Good,FILLET,7,FE410,10,165,20.0,4.0,25,good_weld_7_02-17-23_Fe410,good_weld_7_02-17-23_Fe410/02-17-23-0131-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0296-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0054-00,TRAIN
Good,FILLET,7,FE410,10,165,20.0,4.0,25,5_good_weld_7_02-17-23_Fe410,5_good_weld_7_02-17-23_Fe410/04-01-23-0039-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0081-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0298-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_24_12-13-22_butt,good_weld_24_12-13-22_butt/12-13-22-0350-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0386-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0099-00,TRAIN
Good,NON_FILLET,7,FE410,1,160,23.0,4.0,30,2_good_weld_butt,2_good_weld_butt/01-02-23-0021-00,TRAIN
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0018-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,19.0,4.0,30,good_weld_20_11-20-22_plane_plate,good_weld_20_11-20-22_plane_plate/11-20-22-0278-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0247-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,8_good_weld_plane_plate,8_good_weld_plane_plate/12-31-22-0003-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0082-00,TRAIN
Good,NON_FILLET,7,FE410,18,150,22.0,4.0,30,good_weld_22_12-13-22_butt,good_weld_22_12-13-22_butt/12-13-22-0315-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0013-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0044-00,TRAIN
Good,NON_FILLET,7,FE410,16,160,21.0,4.0,30,good_weld_17_11-18-22_plane_plate,good_weld_17_11-18-22_plane_plate/11-18-22-0212-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0058-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0036-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0236-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0387-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0086-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0396-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_7_09-29-22_butt,good_weld_7_09-29-22_butt/09-29-22-0014-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_4_09-26-22_plane_plate,good_weld_4_09-26-22_plane_plate/09-26-22-0036-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0050-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0145-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0256-00,TRAIN
Good,FILLET,7,FE410,10,165,20.0,4.0,25,5_good_weld_7_02-17-23_Fe410,5_good_weld_7_02-17-23_Fe410/04-01-23-0036-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0043-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0297-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0047-00,TRAIN
Good,FILLET,7,FE410,15,155,18.0,3.5,25,good_weld_4_02-14-23_Fe410,good_weld_4_02-14-23_Fe410/02-14-23-0069-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0129-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0230-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0080-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0128-00,TRAIN
Good,NON_FILLET,7,FE410,19,160,23.0,4.0,30,good_weld_9_09-29-22_butt,good_weld_9_09-29-22_butt/09-30-22-0050-00,TRAIN
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-16-23-0090-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_28_12-13-22_butt,good_weld_28_12-13-22_butt/12-13-22-0430-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0074-00,TRAIN
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0460-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,good_weld_16_11-18-22_plane_plate,good_weld_16_11-18-22_plane_plate/11-18-22-0192-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0108-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0238-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0004-00,TRAIN
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-16-23-0082-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_28_12-13-22_butt,good_weld_28_12-13-22_butt/12-13-22-0425-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0057-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0409-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0295-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0407-00,TRAIN
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0013-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0134-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0322-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0079-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0144-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_15_10-21-22_Plane_Plate,good_weld_15_10-21-22_Plane_Plate/10-21-22-0173-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0103-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0324-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_28_12-13-22_butt,good_weld_28_12-13-22_butt/12-13-22-0435-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0040-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0078-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0119-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,good_weld_16_11-18-22_plane_plate,good_weld_16_11-18-22_plane_plate/11-18-22-0197-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0116-00,TRAIN
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0010-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0257-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0394-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0110-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_15_10-21-22_Plane_Plate,good_weld_15_10-21-22_Plane_Plate/10-21-22-0168-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0292-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0084-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_4_09-26-22_plane_plate,good_weld_4_09-26-22_plane_plate/09-26-22-0037-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_24_12-13-22_butt,good_weld_24_12-13-22_butt/12-13-22-0342-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0056-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0334-00,TRAIN
Good,FILLET,7,FE410,5,170,21.0,4.5,25,1_good_weld_1_02-09-23_Fe410,1_good_weld_1_02-09-23_Fe410/04-01-23-0001-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0061-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,8_good_weld_plane_plate,8_good_weld_plane_plate/12-31-22-0006-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0281-00,TRAIN
Good,FILLET,7,FE410,19,165,21.0,4.5,25,2_good_weld_2_02-09-23_Fe410,2_good_weld_2_02-09-23_Fe410/04-01-23-0022-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0232-00,TRAIN
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0451-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0340-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0153-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0066-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0251-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_7_09-29-22_butt,good_weld_7_09-29-22_butt/09-29-22-0017-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,8_good_weld_plane_plate,8_good_weld_plane_plate/12-31-22-0009-00,TRAIN
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0445-00,TRAIN
Good,FILLET,7,FE410,10,165,20.0,4.0,25,good_weld_7_02-17-23_Fe410,good_weld_7_02-17-23_Fe410/02-17-23-0135-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0080-00,TRAIN
Good,FILLET,7,FE410,19,165,21.0,4.5,25,2_good_weld_2_02-09-23_Fe410,2_good_weld_2_02-09-23_Fe410/04-01-23-0006-00,TRAIN
Good,FILLET,7,FE410,20,160,19.0,3.5,25,good_weld_5_02-16-23_Fe410,good_weld_5_02-16-23_Fe410/02-17-23-0099-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0393-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0126-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_6_09-26-22_plane_plate,good_weld_6_09-26-22_plane_plate/09-26-22-0064-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,good_weld_16_11-18-22_plane_plate,good_weld_16_11-18-22_plane_plate/11-18-22-0190-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,19.0,4.0,30,good_weld_14_10-21-22_Plane_Plate,good_weld_14_10-21-22_Plane_Plate/10-21-22-0142-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_7_09-29-22_butt,good_weld_7_09-29-22_butt/09-29-22-0002-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0401-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0254-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0403-00,TRAIN
Good,FILLET,7,FE410,15,170,21.0,4.5,25,good_weld_1_02-09-23_Fe410,good_weld_1_02-09-23_Fe410/02-09-23-0008-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0051-00,TRAIN
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0008-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_8_09-29-22_butt,good_weld_8_09-29-22_butt/09-29-22-0039-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_13_10-20-22_Plane_Plate,good_weld_13_10-20-22_Plane_Plate/10-20-22-0137-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_7_09-29-22_butt,good_weld_7_09-29-22_butt/09-29-22-0007-00,TRAIN
Good,NON_FILLET,7,FE410,3,160,22.0,4.0,30,3_good_weld_butt,3_good_weld_butt/01-02-23-0023-00,TRAIN
Good,FILLET,7,FE410,15,170,21.0,4.5,25,good_weld_1_02-09-23_Fe410,good_weld_1_02-09-23_Fe410/02-09-23-0019-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_3_09-26-22_plane_plate,good_weld_3_09-26-22_plane_plate/09-26-22-0020-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,22.0,4.0,30,good_weld_4_09-26-22_plane_plate,good_weld_4_09-26-22_plane_plate/09-26-22-0039-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,21.0,4.0,30,good_weld_27_12-13-22_butt,good_weld_27_12-13-22_butt/12-13-22-0412-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,20.0,4.0,30,good_weld_15_10-21-22_Plane_Plate,good_weld_15_10-21-22_Plane_Plate/10-21-22-0169-00,TRAIN
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0016-00,TRAIN
Good,FILLET,7,FE410,15,155,18.0,3.5,25,good_weld_4_02-14-23_Fe410,good_weld_4_02-14-23_Fe410/02-14-23-0080-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0252-00,TRAIN
Good,FILLET,7,FE410,20,150,18.0,3.8,25,good_weld_3_02-13-23_Fe410,good_weld_3_02-13-23_Fe410/02-13-23-0058-00,TRAIN
Good,NON_FILLET,7,FE410,3,160,22.0,4.0,30,10_good_weld_plane_plate,10_good_weld_plane_plate/12-31-22-0015-00,TRAIN
Good,NON_FILLET,7,FE410,19,180,24.0,4.0,30,good_weld_08_11_22_butt_joint,good_weld_08_11_22_butt_joint/08-11-22-0012-00,TRAIN
Good,NON_FILLET,7,FE410,20,180,24.0,4.0,30,good_weld_08_17_22_plane_plate,good_weld_08_17_22_plane_plate/08-17-22-0001-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0115-00,TRAIN
Good,FILLET,7,FE410,3,165,19.0,3.8,25,4_good_weld_6_02-17-23_Fe410,4_good_weld_6_02-17-23_Fe410/04-01-23-0031-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0399-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,22.0,4.0,30,good_weld_28_12-13-22_butt,good_weld_28_12-13-22_butt/12-13-22-0424-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_21_12-13-22_butt,good_weld_21_12-13-22_butt/12-13-22-0294-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,21.0,4.0,30,good_weld_11_10-20-22_Plane_Plate,good_weld_11_10-20-22_Plane_Plate/10-20-22-0095-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,20.0,4.0,30,good_weld_23_12-13-22_butt,good_weld_23_12-13-22_butt/12-13-22-0339-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0112-00,TRAIN
Good,NON_FILLET,7,FE410,20,160,23.0,4.0,30,good_weld_5_09-26-22_plane_plate,good_weld_5_09-26-22_plane_plate/09-26-22-0058-00,TRAIN
Good,NON_FILLET,7,FE410,10,170,24.0,4.0,30,8_good_weld_plane_plate,8_good_weld_plane_plate/12-31-22-0001-00,TRAIN
Good,NON_FILLET,7,FE410,20,150,22.0,4.0,30,good_weld_12_10-20-22_Plane_Plate,good_weld_12_10-20-22_Plane_Plate/10-20-22-0104-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0383-00,TRAIN
Good,FILLET,7,FE410,17,165,19.0,3.8,25,good_weld_6_02-17-23_Fe410,good_weld_6_02-17-23_Fe410/02-17-23-0114-00,TRAIN
Good,FILLET,7,FE410,5,170,21.0,4.5,25,1_good_weld_1_02-09-23_Fe410,1_good_weld_1_02-09-23_Fe410/04-01-23-0003-00,TRAIN
Good,NON_FILLET,7,FE410,20,165,21.0,4.0,30,good_weld_29_12-13-22_butt,good_weld_29_12-13-22_butt/12-13-22-0456-00,TRAIN
Good,NON_FILLET,7,FE410,20,170,23.0,4.0,30,good_weld_7_09-29-22_butt,good_weld_7_09-29-22_butt/09-29-22-0015-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_10_09-29-22_butt,good_weld_10_09-29-22_butt/09-30-22-0075-00,TRAIN
Good,NON_FILLET,7,FE410,20,155,19.0,4.0,30,good_weld_26_12-13-22_butt,good_weld_26_12-13-22_butt/12-13-22-0400-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0234-00,TRAIN
Good,NON_FILLET,7,FE410,17,160,22.0,4.0,30,good_weld_18_11-18-22_plane_plate,good_weld_18_11-18-22_plane_plate/11-20-22-0229-00,TRAIN
Good,NON_FILLET,7,FE410,20,140,18.0,4.0,30,good_weld_19_11-20-22_plane_plate,good_weld_19_11-20-22_plane_plate/11-20-22-0242-00,TRAIN
